sc_goal_min_dist,goal_spawn_clearance,bfs_clearance,inter_drone_min,spawn_mode,density,pct_all10_ok,avg_drone_ok,clean_drone_successes,total_clean_maps,total_discarded,total_fallbacks,avg_actual_density,avg_obs_count,infeasible,recommended_ceiling,ceiling_reason
8.0,2.0,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.5,clustered,0.2,96.0,9.78,489,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.5,clustered,0.25,94.0,9.76,488,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.5,clustered,0.3,86.0,8.6,430,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.5,clustered,0.35,74.0,7.58,379,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.5,scattered,0.1,98.0,9.98,499,50,0,0,0.11050425000000003,13.28,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.5,scattered,0.15,94.0,9.94,497,50,0,0,0.15806912500000003,20.14,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.5,scattered,0.2,86.0,9.72,486,50,0,0,0.20991712500000007,27.78,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.5,scattered,0.25,82.0,9.62,481,50,0,0,0.2580965,32.56,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.5,scattered,0.3,52.0,8.74,437,50,0,0,0.3075391250000001,41.6,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.5,scattered,0.35,34.0,7.8,390,50,0,0,0.3568535,52.52,False,0.15,below_90pct
8.0,2.0,0.5,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.5,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.5,0.2,clustered,0.2,98.0,9.8,490,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.5,0.2,clustered,0.25,92.0,9.74,487,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.5,0.2,clustered,0.3,78.0,8.16,408,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.5,0.2,clustered,0.35,57.99999999999999,6.52,326,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.5,0.2,scattered,0.1,84.0,9.84,492,50,0,0,0.11050425000000003,13.28,False,NONE,below_90pct
8.0,2.0,0.5,0.2,scattered,0.15,86.0,9.86,493,50,0,0,0.15806912500000003,20.14,False,NONE,below_90pct
8.0,2.0,0.5,0.2,scattered,0.2,66.0,9.52,476,50,0,0,0.20991712500000007,27.78,False,NONE,below_90pct
8.0,2.0,0.5,0.2,scattered,0.25,64.0,9.4,470,50,0,0,0.2580965,32.56,False,NONE,below_90pct
8.0,2.0,0.5,0.2,scattered,0.3,32.0,8.22,411,50,0,0,0.3075391250000001,41.6,False,NONE,below_90pct
8.0,2.0,0.5,0.2,scattered,0.35,20.0,7.18,359,50,0,0,0.3568535,52.52,False,NONE,below_90pct
8.0,2.0,0.5,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.5,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.5,0.35,clustered,0.2,98.0,9.8,490,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.5,0.35,clustered,0.25,90.0,9.72,486,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.5,0.35,clustered,0.3,78.0,8.16,408,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.5,0.35,clustered,0.35,56.00000000000001,6.5,325,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.5,0.35,scattered,0.1,84.0,9.84,492,50,0,0,0.11050425000000003,13.28,False,NONE,below_90pct
8.0,2.0,0.5,0.35,scattered,0.15,86.0,9.86,493,50,0,0,0.15806912500000003,20.14,False,NONE,below_90pct
8.0,2.0,0.5,0.35,scattered,0.2,66.0,9.52,476,50,0,0,0.20991712500000007,27.78,False,NONE,below_90pct
8.0,2.0,0.5,0.35,scattered,0.25,64.0,9.4,470,50,0,0,0.2580965,32.56,False,NONE,below_90pct
8.0,2.0,0.5,0.35,scattered,0.3,32.0,8.2,410,50,0,0,0.3075391250000001,41.6,False,NONE,below_90pct
8.0,2.0,0.5,0.35,scattered,0.35,20.0,7.18,359,50,0,0,0.3568535,52.52,False,NONE,below_90pct
8.0,2.0,0.5,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.5,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.5,0.5,clustered,0.2,96.0,9.78,489,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.5,0.5,clustered,0.25,92.0,9.74,487,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.5,0.5,clustered,0.3,78.0,8.16,408,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.5,0.5,clustered,0.35,56.00000000000001,6.5,325,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.5,0.5,scattered,0.1,84.0,9.84,492,50,0,0,0.11050425000000003,13.28,False,NONE,below_90pct
8.0,2.0,0.5,0.5,scattered,0.15,86.0,9.86,493,50,0,0,0.15806912500000003,20.14,False,NONE,below_90pct
8.0,2.0,0.5,0.5,scattered,0.2,66.0,9.52,476,50,0,0,0.20991712500000007,27.78,False,NONE,below_90pct
8.0,2.0,0.5,0.5,scattered,0.25,66.0,9.42,471,50,0,0,0.2580965,32.56,False,NONE,below_90pct
8.0,2.0,0.5,0.5,scattered,0.3,32.0,8.2,410,50,0,0,0.3075391250000001,41.6,False,NONE,below_90pct
8.0,2.0,0.5,0.5,scattered,0.35,20.0,7.14,357,50,0,0,0.3568535,52.52,False,NONE,below_90pct
